Round,Account,Stakeholder,Type
25295763,OVAA75Q4VPN7JLKD6GEKBRV6WEEZSQTN5H6RVR2XM4JMR3WXSABY4VAT6E,"Algorand, Inc.",VoteAccepted
25295776,OVAA75Q4VPN7JLKD6GEKBRV6WEEZSQTN5H6RVR2XM4JMR3WXSABY4VAT6E,"Algorand, Inc.",VoteAccepted
25295786,OVAA75Q4VPN7JLKD6GEKBRV6WEEZSQTN5H6RVR2XM4JMR3WXSABY4VAT6E,"Algorand, Inc.",VoteAccepted
25194943,OUOQIWONOTI6KFMPSUJBLK4KYVNBYRU2TV3GK5H54RTESXIH2U6LPZSVQE,Community,VoteAccepted
25290022,OUOQIWONOTI6KFMPSUJBLK4KYVNBYRU2TV3GK5H54RTESXIH2U6LPZSVQE,Community,VoteAccepted
25290362,OUOQIWONOTI6KFMPSUJBLK4KYVNBYRU2TV3GK5H54RTESXIH2U6LPZSVQE,Community,VoteAccepted
25292521,OUOQIWONOTI6KFMPSUJBLK4KYVNBYRU2TV3GK5H54RTESXIH2U6LPZSVQE,Community,VoteAccepted
25294072,OUOQIWONOTI6KFMPSUJBLK4KYVNBYRU2TV3GK5H54RTESXIH2U6LPZSVQE,Community,VoteAccepted
25294145,OUOQIWONOTI6KFMPSUJBLK4KYVNBYRU2TV3GK5H54RTESXIH2U6LPZSVQE,Community,VoteAccepted
25294179,OUOQIWONOTI6KFMPSUJBLK4KYVNBYRU2TV3GK5H54RTESXIH2U6LPZSVQE,Community,VoteAccepted
25191807,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25191881,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25192003,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25192551,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25194594,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25195224,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25196418,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25197860,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25197903,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25198013,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25198632,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25199622,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25200104,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25200630,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25202840,OUMR2T6X4FGRET2235MTLW7ZUQ5N4TX5ACADNCRWTKC7ULKAAGLZV2ECJU,Community,VoteAccepted
25191247,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25191446,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25191567,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25191614,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25191735,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25191737,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25191807,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25192227,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25192437,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25192799,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25193073,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25193317,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25193670,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25193716,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25193747,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25193808,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25193894,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25194101,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25194308,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25194758,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25195412,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25195479,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25195807,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25195811,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25195847,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25195922,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196049,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196092,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196113,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196467,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196473,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196475,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196625,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196739,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196758,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25196946,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25197382,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25197476,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25197504,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25198216,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25198285,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25198859,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25198888,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25198949,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25199188,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25199572,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25199864,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25199883,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25200036,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25200059,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25200269,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25200433,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25200519,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25200635,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25200847,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25201138,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25201268,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25201275,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25201434,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25201556,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25201908,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25201921,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25202770,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25288372,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25288382,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25288566,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25288706,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25288707,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25288866,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25288904,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25289861,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25289935,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25290093,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25290455,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25290498,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25290604,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25290629,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25290721,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25291326,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25291335,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25291818,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25291859,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25291949,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25291982,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25292073,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25292175,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25292180,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25292634,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25292744,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25293068,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25293406,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25293509,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25293544,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25293559,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25293978,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25294145,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25294194,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25294295,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25294589,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25294592,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25294623,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25294739,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25295595,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25295763,ONAJ5Q2ELW2Z7C6N4OFHW47DHASX3NOGD6T2WIK5C2TJM7VW3JMZLL4VEM,Community,VoteAccepted
25195780,OHOYIDDKXBVHOLPVUA5ACA4OTR2LXNL5U4QPUABFU3R6RJD7MGWGLBQR5U,Community,VoteAccepted
25191273,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25192030,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25192537,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25193574,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25195427,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25198111,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25290134,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25293428,OHK6VYPCOTCR6D3A44EKM64UCGBOVN3PYXQHZPKCUS23T7WSJOLHX45RPQ,Community,VoteAccepted
25191160,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191183,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191237,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191244,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191401,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191446,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191622,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191671,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25191854,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25192143,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25192193,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25192286,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25192889,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25192996,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25193036,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25193174,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25193888,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25194308,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25194370,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25194818,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25195780,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25197392,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25197925,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25198111,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25198482,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25198609,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25198659,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25198961,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25199572,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25199891,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25200522,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25200778,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25200846,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25201138,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25201244,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25201268,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25201949,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25288398,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25289424,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25289470,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25290034,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25290198,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25290362,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25290890,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25290930,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25290972,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25291165,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25291238,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25291691,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25291910,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25291949,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25292092,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
25292887,OFB2SMWDDB3V4RYRSC6EXJYB2RYFVPWGYYEGAOLK52TN72G2DELKVENV44,Community,BlockAssembled
